Corpus 1,Corpus 2,value
E1,E1,0.0
E2,E1,0.09991021156527549
E3,E1,0.15673846882254328
E4,E1,0.09455570213571747
E7,E1,0.12421961567172031
F1,E1,0.4066678026254489
F2,E1,0.4067369143511292
F3,E1,0.4578062855004765
F4,E1,0.31269527456267404
F5,E1,0.2987165890998947
F6,E1,0.17486713497515644
F7,E1,0.19728141156673476
F8,E1,0.25937878848149803
E2,E2,0.0
E3,E2,0.12166551378543874
E4,E2,0.08526518861347189
E7,E2,0.10233820537188973
F1,E2,0.38232999145672053
F2,E2,0.36360295662780373
F3,E2,0.4203951782345055
F4,E2,0.2639615985708896
F5,E2,0.26451552864154215
F6,E2,0.12432859499431291
F7,E2,0.1449084430632757
F8,E2,0.215213735259136
E3,E3,0.0
E4,E3,0.1619300804571631
E7,E3,0.1617632324778416
F1,E3,0.37159890181858946
F2,E3,0.3411452731710337
F3,E3,0.3758931696675715
F4,E3,0.23909042079654017
F5,E3,0.24154502338608747
F6,E3,0.14445921891093466
F7,E3,0.17377337377974603
F8,E3,0.1792270334375692
E4,E4,0.0
E7,E4,0.08786570903256459
F1,E4,0.4267541783448101
F2,E4,0.41998123132969256
F3,E4,0.4781026829780544
F4,E4,0.32282636829132577
F5,E4,0.3160648501970849
F6,E4,0.16156224048458448
F7,E4,0.18413193609602177
F8,E4,0.27054374498230466
E7,E7,0.0
F1,E7,0.4343392847457587
F2,E7,0.431975016906458
F3,E7,0.48779735076282643
F4,E7,0.33529259588334404
F5,E7,0.33394366753293353
F6,E7,0.16207401744620575
F7,E7,0.1723239956358612
F8,E7,0.2712708240913363
F1,F1,0.0
F2,F1,0.1776729518118896
F3,F1,0.23583218549049237
F4,F1,0.2278291719641421
F5,F1,0.2229371898611303
F6,F1,0.3120102467536128
F7,F1,0.28565412918575345
F8,F1,0.28184498815637776
F2,F2,0.0
F3,F2,0.1057961784183539
F4,F2,0.12313771323159683
F5,F2,0.13966623516119067
F6,F2,0.2948198470473035
F7,F2,0.2882733812684301
F8,F2,0.2096787628262861
F3,F3,0.0
F4,F3,0.16816131640167586
F5,F3,0.17743932755090092
F6,F3,0.35606838242553457
F7,F3,0.3586924597134536
F8,F3,0.2453668649770824
F4,F4,0.0
F5,F4,0.07297152349581482
F6,F4,0.20480369691399103
F7,F4,0.21667626045750069
F8,F4,0.1144761634261731
F5,F5,0.0
F6,F5,0.20439153490719558
F7,F5,0.2195251280131151
F8,F5,0.12687951263865385
F6,F6,0.0
F7,F6,0.0881010505171295
F8,F6,0.14820232876567857
F7,F7,0.0
F8,F7,0.17874882583845284
F8,F8,0.0
